id,shares
1504,4512.84876661
1505,3672.50766323
1506,1556.01830741
1507,2148.85738451
1508,2261.61579426
1509,2431.90322035
1510,2972.07870483
1511,3483.60873798
1512,3825.31429515
1513,4232.90315864
1514,1939.73497412
1515,2358.06223692
1516,2016.74083162
1517,4829.20896979
1518,2453.6989685
1519,3659.86695409
1520,1578.78952808
1521,3187.1180139
1522,6432.01258092
1523,1724.00178858
1524,-58.8883137814
1525,2808.16931773
1526,2781.73829308
1527,2268.92111006
1528,2644.11580559
1529,2122.61607324
1530,3080.64787948
1531,8321.31373271
1532,3214.86316833
1533,1682.74281161
1534,1818.13929484
1535,1601.53590679
1536,1468.11082596
1537,4487.20627973
1538,5452.53121736
1539,6533.86868049
1540,-409.123847338
1541,2874.99674728
1542,-417.661242438
1543,1114.85829403
1544,3062.22407147
1545,2596.47216985
1546,2800.17799208
1547,2305.53401321
1548,3092.12034605
1549,1841.63266281
1550,1115.46534648
1551,2733.89154491
1552,2690.98228878
1553,2295.60414371
1554,3680.41109924
1555,2923.98748879
1556,2031.59614134
1557,929.272806365
1558,2299.54454853
1559,4411.08852707
1560,3470.75748332
1561,2566.97191116
1562,2197.89255742
1563,6133.35814352
1564,1712.14319649
1565,2321.93171512
1566,5693.41488411
1567,3741.82172843
1568,3514.01647204
1569,9437.93366146
1570,4178.38244081
1571,3158.55899353
1572,3449.60745887
1573,5850.77789379
1574,4702.1457132
1575,2299.23855437
1576,1451.15320874
1577,5727.74331174
1578,3286.87235321
1579,3613.82586989
1580,1670.91540338
1581,2156.38874378
1582,3213.67080633
1583,3395.63234333
1584,3126.1517693
1585,5702.61978789
1586,2224.48737358
1587,4044.39961915
1588,2328.28763112
1589,1764.2276323
1590,3478.73054104
1591,2805.36045567
1592,4971.43834266
1593,3090.30725701
1594,2967.41950379
1595,527.683073453
1596,54426.3161636
1597,3400.63406305
1598,2374.07727443
1599,3037.04546291
1600,1411.50170141
1601,5380.75049012
1602,65.1923076404
1603,6878.25657978
1604,4527.39272489
1605,3146.05603226
1606,2423.27524274
1607,3190.8236799
1608,3289.26130439
1609,501.12913764
1610,3345.82177542
1611,4732.96346802
1612,2630.63274972
1613,3489.58903598
1614,2408.89548482
1615,4863.483045
1616,2030.31498159
1617,1815.29880656
1618,5568.28469397
1619,2754.79689931
1620,2829.73151342
1621,6527.74789707
1622,7147.79391971
1623,2682.32445304
1624,4370.27397289
1625,4338.80992402
1626,2816.69542981
1627,3805.84691759
1628,6908.21622373
1629,5331.83225747
1630,862.647576692
1631,2798.99704917
1632,4000.51573888
1633,1580.03049628
1634,1612.79639778
1635,4260.14613027
1636,2712.71366738
1637,2698.45981108
1638,2905.93624702
1639,2229.35355022
1640,2254.34972812
1641,1891.467128
1642,5443.49040175
1643,4025.4446965
1644,4272.91587608
1645,5619.67866138
1646,3188.27353432
1647,3855.27606296
1648,3797.23566976
1649,3114.32414612
1650,1529.08427587
1651,2450.81583735
1652,4349.69576315
1653,494.982230672
1654,5880.04479667
1655,2577.6536567
1656,3868.74848045
1657,1338.39673257
1658,4677.96469951
1659,6737.61886245
1660,2799.39389616
1661,4010.62775089
1662,2748.01712656
1663,4618.23994516
1664,2393.8464602
1665,915.007691103
1666,2634.05526489
1667,3327.75733606
1668,1734.60105042
1669,1971.18293921
1670,2258.78155116
1671,4120.30655788
1672,4513.40641496
1673,2291.00637274
1674,3621.87973529
1675,2561.08731049
1676,5524.14576526
1677,3174.65804728
1678,1980.13809402
1679,6243.57870001
1680,670.04114094
1681,1457.51445702
1682,3438.25458023
1683,1617.62132877
1684,3894.95216892
1685,3185.12430789
1686,3596.79485559
1687,2472.94764682
1688,1652.22089308
1689,2232.57711689
1690,2761.27971938
1691,3065.88799354
1692,5217.15637017
1693,2554.89778323
1694,698.937122263
1695,2562.72157844
1696,2173.78989356
1697,207.541676489
1698,1911.55547436
1699,1172.31508269
1700,3348.14163593
1701,2028.17843766
1702,3400.96728536
1703,2995.43514758
1704,1889.66605633
1705,2074.77086747
1706,1740.9588642
1707,2985.28605924
1708,7327.47391191
1709,2120.73284001
1710,1897.03424988
1711,3145.26497212
1712,2066.48781674
1713,3489.21608425
1714,2458.84023628
1715,4289.2749747
1716,6713.46301157
1717,4000.20342068
1718,3499.52072229
1719,3456.69123822
1720,646.997483689
1721,2639.97767263
1722,4189.46540931
1723,4359.63315951
1724,3017.04853596
1725,8273.21223692
1726,1613.70248876
1727,3116.68084453
1728,5455.97111909
1729,2920.93741509
1730,3603.09625041
1731,1167.15681817
1732,2856.25471473
1733,4625.98208495
1734,3096.26039118
1735,5417.70401932
1736,3126.21883493
1737,2565.49432607
1738,6308.98936192
1739,1506.27438005
1740,1439.36953071
1741,5957.14948402
1742,2832.12702318
1743,8525.99377377
1744,3066.61263451
1745,4359.44754286
1746,3472.05503946
1747,2274.56897917
1748,2304.86636767
1749,3309.20381099
1750,2299.42816931
1751,4949.83713184
1752,6123.88712653
1753,3526.72504864
1754,3367.00003915
1755,3473.37378592
1756,5959.18086433
1757,3190.84589437
1758,6101.34794193
1759,3319.07757682
1760,2759.84040253
1761,6286.01968338
1762,3966.79996038
1763,710.54430663
1764,3131.31062555
1765,4498.12633555
1766,2558.98926363
1767,2155.19417827
1768,2665.30327818
1769,1125.63930181
1770,6995.21455787
1771,2491.12996245
1772,5168.49070261
1773,5850.35363942
1774,3145.64427609
1775,972.173600168
1776,-291.533599215
1777,2503.48204204
1778,5802.64053692
1779,3227.64390523
1780,1014.51544344
1781,3807.92218276
1782,4989.4553141
1783,2644.95404471
1784,5666.47226888
1785,3710.73701288
1786,3123.90469153
1787,1525.54435719
1788,1641.47148848
1789,2283.86410916
1790,3403.50981709
1791,3328.14668394
1792,2785.55920812
1793,3924.97961803
1794,4009.50025183
1795,2463.55667535
1796,5398.28966088
1797,3508.94487696
1798,7375.44002486
1799,2494.45034608
1800,6324.84189432
1801,4480.75696593
1802,2641.23052284
1803,2434.84763835
1804,2605.86988703
1805,3665.3204931
1806,1779.04827328
1807,2920.08973562
1808,7931.01758022
1809,2013.16979357
1810,4790.15869411
1811,1358.52599627
1812,1938.50299487
1813,3909.12022598
1814,6938.95282029
1815,1400.41152314
1816,3246.87485655
1817,3402.59946352
1818,4867.39741928
1819,1475.52810253
1820,2962.97476546
1821,3546.95684378
1822,3820.90100451
1823,1563.86143421
1824,3905.79556156
1825,3195.25249672
1826,4142.19100644
1827,6898.55397647
1828,2998.3948355
1829,2032.81080955
1830,1785.82149925
1831,3062.27285916
1832,3157.24913817
1833,4688.55602156
1834,5456.25877066
1835,4284.44428035
1836,2981.17331667
1837,1162.66651792
1838,4957.90724877
1839,2719.61783618
1840,5551.26876867
1841,3737.37287131
1842,6425.04427731
1843,3244.40161578
1844,2676.19618127
1845,3338.57729253
1846,5011.7313043
1847,3924.04135151
1848,870.87526755
1849,3536.00894197
1850,3360.71122814
1851,1132.39413895
1852,6532.75190962
1853,2226.29556781
1854,4166.85979319
1855,3311.88955819
1856,4608.45450947
1857,22140.1883813
1858,6677.92713622
1859,5370.28781857
1860,3068.04858636
1861,3982.36315844
1862,2060.09190216
1863,7906.05976867
1864,7591.48437747
1865,2798.68958364
1866,293.050878239
1867,4146.14011091
1868,3242.09175349
1869,3992.52581555
1870,5384.20691127
1871,2716.65633584
1872,3490.39930027
1873,2104.67783652
1874,2817.373163
1875,3343.9999888
1876,4574.90283108
1877,1545.20789289
1878,2369.25709805
1879,3398.25011852
1880,2389.66073177
1881,427.085268889
1882,1205.50850737
1883,3811.32162296
1884,6047.77776661
1885,2563.01998418
1886,2646.16947952
1887,1184.10134215
1888,2909.5743026
1889,3124.53591457
1890,2890.02641782
1891,3798.55858211
1892,3568.26826351
1893,2309.81667241
1894,2071.60963143
1895,3273.94471738
1896,3852.0299674
1897,2525.229817
1898,4749.40339865
1899,8359.79943451
1900,2489.01594487
1901,3257.47556859
1902,2431.43104992
1903,532.59322294
1904,2503.14420896
1905,3190.53269104
1906,4280.352215
1907,1994.75515869
1908,3972.19670118
1909,3671.31518362
1910,2717.33705753
1911,5693.55115171
1912,1634.64295641
1913,8725.79800363
1914,3362.41173272
1915,3156.45512035
1916,1920.72095003
1917,4302.53282066
1918,1156.47015733
1919,2604.14324058
1920,2724.02932373
1921,1482.58722247
1922,1636.4040421
1923,2359.05678444
1924,4939.14904303
1925,1129.51795748
1926,2081.63863148
1927,8079.02440933
1928,560.557176977
1929,4959.41866351
1930,2415.14264624
1931,1894.47109262
1932,2760.79463824
1933,2873.10042071
1934,1386.80465101
1935,2426.32235533
1936,1171.37119163
1937,1523.42095442
1938,3992.34494583
1939,1814.13718376
1940,1879.6683019
1941,1435.1691007
1942,3202.3885056
1943,1324.56587126
1944,3149.16576419
1945,2295.87302362
1946,1145.06560723
1947,1756.49645499
1948,3247.62932184
1949,5047.34449496
1950,3764.7029503
1951,2068.60764298
1952,7225.51922262
1953,4220.18966962
1954,1790.36567407
1955,4222.25782705
1956,1453.37690962
1957,2334.27192619
1958,1891.39263432
1959,1245.1200138
1960,2570.20034187
1961,1400.21174244
1962,1185.00425796
1963,3205.28917909
1964,5024.20322166
1965,3649.97772138
1966,4284.30707057
1967,4952.11422771
1968,1905.95070684
1969,2075.72715713
1970,828.259313666
1971,2224.75084326
1972,3280.53535224
1973,3522.34303284
1974,1840.65759241
1975,2159.30510989
1976,5336.10454654
1977,4550.78064673
1978,3124.03930241
1979,2948.39670574
1980,2598.74546617
1981,4110.90950394
1982,6018.70266123
1983,477.692744651
1984,5078.76718041
1985,1201.13157611
1986,2616.12264933
1987,6999.78875517
1988,1904.38737609
1989,2197.31114495
1990,2318.20825819
1991,1482.58735288
1992,2009.13775847
1993,2175.62764473
1994,6165.10743142
1995,1873.83761231
1996,2778.92785558
1997,3759.05040757
1998,2238.96825472
1999,1707.8883429
2000,1514.66392549
2001,6117.43268609
2002,6645.41226504
2003,1199.97485143
2004,665.040119471
2005,1999.62327745
2006,4298.13411067
2007,2907.90571654
2008,2252.02681168
2009,1336.53702202
2010,1543.33321383
2011,3660.92875275
2012,2911.45358851
2013,2370.02095611
2014,4834.94550023
2015,2999.66797117
2016,5793.61558531
2017,6832.13350086
2018,7553.67730573
2019,3121.83610226
2020,1436.36775369
2021,5173.77289357
2022,1580.82085964
2023,1197.82244862
2024,1539.58222342
2025,5364.03403436
2026,4498.21708785
2027,1253.05407352
2028,2622.84778406
2029,2565.39690314
2030,2952.81676769
2031,2369.94864499
2032,2709.71648235
2033,2547.19714915
2034,3101.11685485
2035,3427.7726853
2036,1263.24287177
2037,2997.46522471
2038,1517.6144342
2039,4875.19453848
2040,4456.6578749
2041,2209.69263888
2042,2904.04869393
2043,5430.20222735
2044,3616.66923296
2045,4015.68971085
2046,3138.73040142
2047,5161.48740607
2048,2707.13235417
2049,7744.24389438
2050,3119.42456323
2051,3968.15038303
2052,1351.75808241
2053,2312.22321178
2054,3996.40355236
2055,5367.66544983
2056,1521.10900876
2057,2531.73807182
2058,2131.26635213
2059,3710.25648877
2060,2300.70348293
2061,3664.55273761
2062,1868.46614056
2063,3634.89085599
2064,2090.96486491
2065,4444.21199062
2066,3974.79868643
2067,3785.90426441
2068,2524.05306133
2069,6250.29527589
2070,2815.56219056
2071,2350.79800026
2072,4917.7715611
2073,1869.20162061
2074,2854.58383448
2075,1567.42739111
2076,4051.72649938
2077,1636.20855302
2078,4654.33149722
2079,972.980007815
2080,1567.91937891
2081,1547.98890242
2082,2260.83535413
2083,3275.17694967
2084,3048.54594685
2085,2304.07242927
2086,3213.75990895
2087,3844.83238344
2088,2137.25702593
2089,3130.72321435
2090,721.478523589
2091,4452.931426
2092,4772.05301893
2093,4958.63570786
2094,2466.79311049
2095,941.012352413
2096,2911.1482068
2097,2220.17753896
2098,5601.12770049
2099,2556.09588334
2100,4141.59411489
2101,2237.63265265
2102,3211.98351789
2103,2393.62706246
2104,4537.12088381
2105,1527.67920203
2106,4717.2188949
2107,2624.0797049
2108,2327.7672622
2109,1057.6068241
2110,1432.17853776
2111,1305.388057
2112,2457.94716456
2113,8645.94587051
2114,4492.39144988
2115,3746.27335818
2116,2999.53563427
2117,120.544424921
2118,3083.89085739
2119,2575.81946237
2120,4387.77787604
2121,2485.66494317
2122,5670.26633609
2123,3230.60144434
2124,2849.08707426
2125,2436.33349617
2126,5381.98699938
2127,1088.15395475
2128,7349.03563981
2129,7666.01618085
2130,578.519703185
2131,6404.26863065
2132,2644.94315894
2133,700.247510049
2134,3115.68850924
2135,1240.70848008
2136,1911.47887876
2137,1497.46440325
2138,1660.09660734
2139,3673.61338668
2140,11975.4814567
2141,3195.71698251
2142,4325.69350514
2143,1969.2026475
2144,6195.1731685
2145,4747.09105159
2146,4032.14471745
2147,28682.1645886
2148,4262.43486163
2149,2291.5606846
2150,1253.6655809
2151,3670.0966818
2152,1165.22282726
2153,1009.90734972
2154,1354.69695834
2155,2154.64675501
2156,5930.40600335
2157,1106.28652065
2158,4722.41424521
2159,4529.72135818
2160,6788.88230614
2161,1397.53920722
2162,4630.18779124
2163,5263.74375829
2164,2650.67275102
2165,5817.27337087
2166,4766.94038521
2167,3471.80058369
2168,1719.08436464
2169,1491.5318662
2170,4615.2130624
2171,2295.2431637
2172,2443.6669364
2173,6574.50158737
2174,1712.04852128
2175,981.94434051
2176,6179.5151774
2177,3078.21411876
2178,3083.18993492
2179,1793.20951386
2180,410.74854033
2181,1543.34264779
2182,2205.0542786
2183,2168.76245917
2184,3790.25616507
2185,1930.10581633
2186,4842.68443845
2187,2341.72566422
2188,1768.80509431
2189,2213.23774101
2190,3567.86775118
2191,3743.68830687
2192,2720.83841899
2193,2136.75574877
2194,4916.38538555
2195,10329.4177489
2196,2170.2912544
2197,1396.73197593
2198,1715.74205121
2199,3398.48204283
2200,3878.79563947
2201,2737.53447268
2202,8433.45159834
2203,2090.44425453
2204,2945.26418103
2205,4481.47874247
2206,4809.61846759
2207,2640.18711165
2208,3189.1826911
2209,1792.08508604
2210,3956.4729131
2211,2395.9437619
2212,2409.91775872
2213,3048.238723
2214,4088.17868146
2215,5837.05610083
2216,2872.45238604
2217,1525.61590157
2218,4367.54893126
2219,2562.68919106
2220,5689.4701838
2221,2045.7468134
2222,4617.62400668
2223,1303.52339515
2224,9066.19242487
2225,1534.35096348
2226,2656.83570212
2227,4530.9938918
2228,13781.8046304
2229,1986.89399446
2230,1911.30313759
2231,1895.88201373
2232,3034.21240751
2233,5252.41338194
2234,2479.09667793
2235,808.701038453
2236,4374.33449042
2237,8508.23766142
2238,7833.03056087
2239,13295.1877103
2240,3073.62479149
2241,2804.5720622
2242,2167.37940256
2243,2294.04960792
2244,4864.62869406
2245,3361.17077828
2246,3567.33009037
2247,3828.59946009
2248,2760.6049479
2249,1305.91435186
2250,5588.41877644
2251,2559.24854535
2252,1978.43341513
2253,2244.15475565
2254,2484.00261735
2255,3701.8253254
2256,762.298486336
2257,1983.20063314
2258,1556.975559
2259,2137.95430672
2260,2350.07888086
2261,2061.76365364
2262,5376.91152174
2263,6601.10587345
2264,3418.48731557
2265,2308.6376063
2266,3801.8141724
2267,3001.50432508
2268,1680.22845134
2269,2434.41603286
2270,1950.15741777
2271,9254.03520822
2272,933.109022592
2273,5227.47631092
2274,770.909468673
2275,2825.67939389
2276,4226.24296075
2277,4822.33502989
2278,3335.46033283
2279,3044.32545162
2280,7527.53004922
2281,855.521348663
2282,2442.87695629
2283,1121.45032052
2284,5501.73287397
2285,3591.78409045
2286,3266.89901215
2287,7126.90613756
2288,1141.56455377
2289,909.59761235
2290,1466.74712435
2291,2300.0816766
2292,1957.39487645
2293,5013.25775064
2294,3527.93229317
2295,3490.10212112
2296,1569.79400808
2297,2906.22672047
2298,3062.49003616
2299,4874.29208421
2300,3454.62176609
2301,1430.27790958
2302,2072.17101947
2303,3591.64579491
2304,917.367266785
2305,5370.05236556
2306,6163.87391077
2307,2661.51435799
2308,2057.61352271
2309,4633.97479768
2310,4566.67642238
2311,1784.65989249
2312,4096.35329176
2313,2548.19586315
2314,1923.12181417
2315,2942.53597844
2316,1683.0510976
2317,5577.72688637
2318,2750.96986681
2319,2116.71731099
2320,2087.01259002
2321,1028.61691992
2322,6309.98337387
2323,3521.54893007
2324,5434.9505772
2325,5639.30328268
2326,3243.0196749
2327,322.729283917
2328,819.754870048
2329,6363.97115012
2330,1285.33243005
2331,1878.7777829
2332,5836.20652185
2333,1526.6329308
2334,2290.9478029
2335,4144.16161497
2336,2878.21830752
2337,5479.37718899
2338,2849.47434437
2339,1509.96254763
2340,3041.42249576
2341,1379.98786537
2342,5649.62038237
2343,2262.88692016
2344,4772.94471776
2345,3099.90762544
2346,802.593359801
2347,3669.01478696
2348,6562.16343649
2349,6233.51928896
2350,6853.51671485
2351,3776.72692021
2352,3849.46825154
2353,3125.48415183
2354,6882.66049261
2355,1856.13727628
2356,2072.15799964
2357,2475.44128492
2358,1335.78593542
2359,9083.62995444
2360,2921.21617886
2361,3507.32116596
2362,2148.01189231
2363,2422.0493407
2364,3547.01561967
2365,2195.50112321
2366,3805.42517282
2367,2527.95451397
2368,3936.40821438
2369,2968.26011248
2370,3672.58948172
2371,2186.91486506
2372,4934.93459491
2373,2585.86701579
2374,3894.94994257
2375,587.306392159
2376,3264.65823832
2377,2275.0603309
2378,6050.17394415
2379,3312.06931331
2380,2465.82147879
2381,2798.36768561
2382,2288.55595601
2383,1466.42366061
2384,3667.00244759
2385,4053.36068424
2386,2283.49701982
2387,1684.0598907
2388,1243.89287872
2389,1318.05655735
2390,1378.99298459
2391,3505.42455389
2392,2985.45245981
2393,3793.21988752
2394,3270.11938369
2395,1656.12486685
2396,4741.59576059
2397,2401.66501822
2398,1505.82474335
2399,5423.03397014
2400,4194.75367998
2401,5383.43770035
2402,1854.33393483
2403,2104.85953365
2404,4592.93349651
2405,4730.72912396
2406,2276.29306276
2407,1042.71865766
2408,5121.28396491
2409,2357.21496892
2410,2785.24315905
2411,3792.24190289
2412,754.896457491
2413,1830.01939036
2414,3396.76878379
2415,2068.58871641
2416,2248.68229637
2417,3515.80202301
2418,2807.50829093
2419,856.471147014
2420,9441.34576173
2421,2623.76417566
2422,580.989818841
2423,2903.75757103
2424,2171.73964704
2425,1331.34761876
2426,2237.80027659
2427,765.463036373
2428,1259.8135811
2429,1584.44903369
2430,2907.19427259
2431,5190.99440272
2432,5517.20790179
2433,3749.29267056
2434,3732.16365677
2435,3304.36399745
2436,4935.39542824
2437,3940.74395003
2438,2929.75959395
2439,1119.29397896
2440,2277.6606927
2441,5406.88961966
2442,3295.41397647
2443,2070.05214501
2444,2771.05352797
2445,2492.90619818
2446,4727.76471023
2447,1077.89064132
2448,3800.53786465
2449,2848.38974489
2450,3637.21052761
2451,3410.78522348
2452,3006.83843339
2453,3097.51898301
2454,2541.26583124
2455,6860.63410566
2456,1095.28765523
2457,1984.67238004
2458,6023.16047083
2459,4204.99061254
2460,2495.29291284
2461,2429.88467855
2462,2332.95680126
2463,3415.66743981
2464,1867.26948393
2465,284.467234168
2466,3326.19038048
2467,3761.56709393
2468,4902.13095851
2469,2787.19195476
2470,2460.66091587
2471,4579.74385835
2472,1902.93740304
2473,1930.30028095
2474,1766.44849472
2475,2388.3702676
2476,3496.33253495
2477,1386.81047175
2478,2229.75255103
2479,3275.45650353
2480,3496.940348
2481,922.724814495
2482,6020.13731342
2483,4316.25844122
2484,-901.53851239
2485,4672.96736998
2486,6399.33464391
2487,4091.31107282
2488,3584.42666453
2489,2941.72178476
2490,2529.27494961
2491,4219.45659769
2492,8261.6813647
2493,4906.80576505
2494,3622.75733711
2495,1908.43398723
2496,2478.50437032
2497,745.458071451
2498,3515.9654553
2499,4234.35609408
2500,4117.81600079
2501,3912.31945266
2502,3051.26635937
2503,1632.01756776
2504,3235.89555915
2505,7432.25022553
2506,3327.95455886
2507,5298.27379526
2508,2519.66619572
2509,4433.89369952
2510,5933.0268381
2511,4124.12083814
2512,3742.28292306
2513,2872.77265942
2514,10321.4275383
2515,2481.88491771
2516,4077.48270781
2517,2524.32374817
2518,2320.27101511
2519,1745.75528247
2520,9719.27260576
2521,1874.18878917
2522,1441.43085525
2523,3176.36451463
2524,2473.11864534
2525,3387.96329766
2526,4986.05715773
2527,3254.72537081
2528,1406.91102402
2529,2678.95021657
2530,2495.5896717
2531,2750.36904405
2532,1012.47309146
2533,4946.72905828
2534,2031.47972626
2535,2778.98774788
2536,5022.88891207
2537,2993.5325284
2538,4679.53127472
2539,1466.48391472
2540,3355.80112375
2541,3248.73606307
2542,3389.24277036
2543,1971.99668309
2544,1185.0876372
2545,3196.08610067
2546,2017.89761694
2547,3828.11254959
2548,2866.98930935
2549,2315.46286343
2550,8000.38112032
2551,3856.10125769
2552,2323.28254199
2553,935.784495392
2554,1955.47578178
2555,2676.82121341
2556,5899.27711296
2557,4025.91002001
2558,2564.23533339
2559,5038.31919291
2560,1044.44786362
2561,3021.49930618
2562,2793.87439358
2563,4595.79274556
2564,3511.06792358
2565,4618.45894629
2566,1837.12660193
2567,2364.67492292
2568,2559.29635213
2569,-21.4797306206
2570,3443.06960175
2571,6502.29343576
2572,2854.09813339
2573,1732.2449612
2574,3116.40722349
2575,1893.41083433
2576,2404.83532536
2577,6876.24228103
2578,3377.09699234
2579,3264.57666066
2580,3642.60510908
2581,5003.76906561
2582,1923.47971296
2583,2119.42878825
2584,7599.72890606
2585,2772.67967337
2586,2970.10933627
2587,2073.45256932
2588,2830.22373413
2589,862.141026846
2590,3281.88841065
2591,5126.96792969
2592,5373.51049077
2593,1366.59649659
2594,3094.69122707
2595,3451.51621188
2596,1370.17489338
2597,5533.44630866
2598,1689.61926794
2599,4176.68479709
2600,3353.63214635
2601,1902.34025528
2602,2637.37538165
2603,1983.40024824
2604,3195.73700607
2605,2592.07553986
2606,4314.23304716
2607,4459.40025999
2608,1351.15567691
2609,2237.0365189
2610,7539.98667959
2611,7636.51721729
2612,1789.40134192
2613,2966.33986081
2614,2097.70882945
2615,3011.65926616
2616,2072.48678939
2617,1845.28105611
2618,2752.36259758
2619,8718.16771092
2620,2390.56454116
2621,4892.80545107
2622,2721.93779217
2623,3191.08160387
2624,6734.59900691
2625,2798.5205934
2626,1627.24231762
2627,4799.51680123
2628,2320.82127842
2629,2587.28007439
2630,1668.64655133
2631,2704.4840885
2632,8559.81706581
2633,4467.75505099
2634,3139.72564496
2635,3138.29696997
2636,5185.26428352
2637,1903.83170838
2638,1828.85015071
2639,2118.09340832
2640,3488.27470683
2641,3597.34468132
2642,5138.85003405
2643,3928.24785807
2644,4605.23454566
2645,2656.24717726
2646,1774.99234095
2647,1772.14767156
2648,3141.82566145
2649,1887.34800003
2650,3721.83242528
2651,4638.66738381
2652,7021.16355101
2653,4320.61878763
2654,8428.91520573
2655,5122.15900062
2656,4456.79991513
2657,5946.55534232
2658,2219.76040676
2659,4298.90029693
2660,-733.155447938
2661,4975.39849657
2662,2893.4715228
2663,2146.68597368
2664,4560.7590889
2665,3163.82922934
2666,1954.59016999
2667,2896.9056906
2668,3756.24684215
2669,5318.20821541
2670,2566.56280842
2671,3124.09540036
2672,8542.24928227
2673,2891.96959329
2674,3049.00290952
2675,2841.50343403
2676,4594.98918793
2677,3640.70467231
2678,3732.84102088
2679,1780.48379813
2680,2807.12614511
2681,2589.14453995
2682,2043.5551952
2683,2673.32487852
2684,1770.99501001
2685,3175.04460484
2686,1065.51178253
2687,2646.97435701
2688,2001.55540176
2689,6040.49446776
2690,3096.3915381
2691,2516.33347828
2692,3299.0331377
2693,3171.87108442
2694,3290.90257197
2695,3638.67726206
2696,3719.97735893
2697,3160.44926169
2698,1734.78669249
2699,3727.38781004
2700,1753.41121177
2701,2662.92421467
2702,2634.47805703
2703,2093.74593606
2704,2805.81113592
2705,3728.92886126
2706,3648.82563666
2707,2417.72672859
2708,4144.44812693
2709,2369.28259527
2710,3219.0269316
2711,4325.46233821
2712,2332.30247192
2713,2836.5575099
2714,1978.10971385
2715,1871.11768527
2716,1568.61004439
2717,2365.83562094
2718,2488.10421693
2719,3066.56851602
2720,2885.49355489
2721,1025.66045308
2722,2965.48287938
2723,5875.92972318
2724,3826.65501259
2725,7459.07510456
2726,1435.64382893
2727,2613.74363964
2728,2769.40319102
2729,4571.69951163
2730,3894.88522773
2731,1596.30734394
2732,4663.8951489
2733,3338.28707252
2734,3479.2880369
2735,2227.94998667
2736,4907.94186948
2737,2242.89291071
2738,5076.18337045
2739,1854.2680302
2740,2690.07284237
2741,1103.71691165
2742,3530.58322625
2743,4347.07063748
2744,2363.29153683
2745,2075.37727828
2746,1718.9159427
2747,4676.53045778
2748,1283.98846371
2749,3856.314446
2750,2752.45211663
2751,7216.9152508
2752,2313.85429914
2753,1548.71280366
2754,6575.60191972
2755,5391.31373755
2756,2518.69729855
2757,2823.44137992
2758,3371.87256737
2759,2331.46967675
2760,1845.18867056
2761,4934.18299454
2762,2582.15730983
2763,2425.39755802
2764,3591.56378005
2765,1280.4250235
2766,7619.58750349
2767,2039.2714921
2768,1902.37300812
2769,4334.48013451
2770,2830.22452378
2771,6256.86123498
2772,5293.54151754
2773,3144.10973563
2774,3723.86162165
2775,5214.32624559
2776,-394.858052077
2777,1624.86507341
2778,3583.97354277
2779,2215.67530611
2780,2727.4180247
2781,7479.54886776
2782,3190.62165462
2783,1962.26235033
2784,2978.71842759
2785,4671.70169869
2786,1976.0295806
2787,1467.46261912
2788,4648.4473522
2789,3162.02335585
2790,6913.64745746
2791,1134.15822713
2792,2833.28517644
2793,2056.15529097
2794,2813.09857034
2795,3268.47793348
2796,4605.74153969
2797,3257.67083019
2798,2841.68301197
2799,2954.72489964
2800,5718.07674411
2801,3823.06773524
2802,2772.65535734
2803,735.276486044
2804,3585.96029846
2805,2808.55207643
2806,3036.47035765
2807,832.398830704
2808,1375.54114412
2809,2709.25310613
2810,2905.58686901
2811,1495.03183242
2812,2686.20943977
2813,1955.2897931
2814,3369.75139931
2815,4535.65086516
2816,1140.31849338
2817,5933.66907954
2818,3764.30592693
2819,1711.41245912
2820,4088.07861385
2821,2899.64675683
2822,1318.65183053
2823,2338.86945202
2824,4953.51562895
2825,2288.5723379
2826,2011.12637878
2827,2790.31979505
2828,2118.22853053
2829,6688.75659052
2830,3747.30188843
2831,2206.74139495
2832,3333.53475694
2833,3301.71526944
2834,4553.52710962
2835,4442.20353252
2836,4429.97969621
2837,4823.6469699
2838,3339.57637155
2839,2800.65340503
2840,5032.53758532
2841,1220.17904717
2842,6403.66136247
2843,2202.74715212
2844,3929.63620603
2845,2657.03883462
2846,1608.51646692
2847,3590.45529145
2848,2621.08701491
2849,3034.31820471
2850,3042.36477732
2851,1807.15163523
2852,1635.10748416
2853,4074.73726923
2854,1215.48531104
2855,2120.11042614
2856,1358.56996004
2857,4516.79494188
2858,2325.52542506
2859,3086.0747188
2860,4766.25016731
2861,2623.40016701
2862,2991.34295722
2863,3148.97859461
2864,3512.7280618
2865,1728.15590588
2866,2211.55396556
2867,1925.77324107
2868,3715.95962941
2869,4810.8402221
2870,1681.56480514
2871,2842.54277085
2872,6868.13942797
2873,3468.38082603
2874,4961.99955014
2875,3541.03438711
2876,1545.41770767
2877,3153.01967073
2878,7379.24261765
2879,3366.44911876
2880,3208.43427676
2881,3921.6543035
2882,4174.94860853
2883,3594.36981297
2884,1284.83564832
2885,2991.22785811
2886,6487.74357072
2887,935.241421093
2888,4647.92763551
2889,2671.8666764
2890,2713.69318933
2891,2266.92995593
2892,1209.06629112
2893,2659.92102571
2894,1874.85010975
2895,2538.5501464
2896,4719.29311353
2897,3570.50197934
2898,1531.46167906
2899,2317.73185732
2900,5047.46658801
2901,1035.75681611
2902,4770.03888656
2903,2766.18703497
2904,5129.22962604
2905,3830.59078486
2906,4307.05011845
2907,5829.23198026
2908,2448.0203558
